X_coord,Y_coord,Ref_Wind,Num_Turb,Sim_ID,Turbine,Wind_Direction,X_rotated,Y_rotated
1680.0,0.0,6.06740189,80,hornsrev_257_8,T31,-13,1636.9417088391951,-377.9177712976932
1739.0,-558.0,6.06553268,80,hornsrev_257_8,T32,-13,1568.9068543376472,-934.8883796541426
1798.0,-1116.0,6.06239367,80,hornsrev_257_8,T33,-13,1500.8719998360996,-1491.858988010592
1857.0,-1674.0,6.071311,80,hornsrev_257_8,T34,-13,1432.8371453345517,-2048.829596367041
1916.0,-2231.0,6.03986788,80,hornsrev_257_8,T35,-13,1365.027241887348,-2604.825834658705
1975.0,-2789.0,6.06812143,80,hornsrev_257_8,T36,-13,1296.9923873858002,-3161.796443015154
2035.0,-3347.0,6.05140734,80,hornsrev_257_8,T37,-13,1229.9319029490375,-3718.992002425948
2094.0,-3904.0,6.07431269,80,hornsrev_257_8,T38,-13,1162.1219995018337,-4274.988240717612
2240.0,0.0,5.61330938,80,hornsrev_257_8,T41,-13,2182.588945118927,-503.8903617302576
2299.0,-558.0,5.63280535,80,hornsrev_257_8,T42,-13,2114.554090617379,-1060.8609700867069
2358.0,-1116.0,5.63925076,80,hornsrev_257_8,T43,-13,2046.5192361158315,-1617.8315784431563
2418.0,-1674.0,5.65409899,80,hornsrev_257_8,T44,-13,1979.4587516790689,-2175.027137853949
2477.0,-2231.0,5.65801477,80,hornsrev_257_8,T45,-13,1911.648848231865,-2731.0233761456134
2536.0,-2789.0,5.66906071,80,hornsrev_257_8,T46,-13,1843.613993730317,-3287.993984502062
2595.0,-3347.0,5.67978001,80,hornsrev_257_8,T47,-13,1775.5791392287692,-3844.964592858512
2654.0,-3904.0,6.07293367,80,hornsrev_257_8,T48,-13,1707.7692357815654,-4400.960831150176
2800.0,0.0,5.40145588,80,hornsrev_257_8,T51,-13,2728.2361813986586,-629.862952162822
2859.0,-558.0,5.39835835,80,hornsrev_257_8,T52,-13,2660.201326897111,-1186.8335605192715
2919.0,-1116.0,5.39625835,80,hornsrev_257_8,T53,-13,2593.1408424603483,-1744.0291199300646
2978.0,-1674.0,5.40339231,80,hornsrev_257_8,T54,-13,2525.1059879588006,-2300.999728286514
3037.0,-2231.0,5.39195967,80,hornsrev_257_8,T55,-13,2457.2960845115967,-2856.995966578178
3096.0,-2789.0,5.39475012,80,hornsrev_257_8,T56,-13,2389.261230010049,-3413.966574934627
3156.0,-3347.0,5.37263441,80,hornsrev_257_8,T57,-13,2322.200745573286,-3971.162134345421
3215.0,-3904.0,6.07679415,80,hornsrev_257_8,T58,-13,2254.390842126082,-4527.1583726370845
3360.0,0.0,5.3862133,80,hornsrev_257_8,T61,-13,3273.8834176783903,-755.8355425953864
3419.0,-558.0,5.38123274,80,hornsrev_257_8,T62,-13,3205.8485631768426,-1312.8061509518357
3479.0,-1116.0,5.37672901,80,hornsrev_257_8,T63,-13,3138.78807874008,-1870.001710362629
3538.0,-1674.0,5.38343573,80,hornsrev_257_8,T64,-13,3070.7532242385323,-2426.9723187190784
3597.0,-2231.0,5.36962175,80,hornsrev_257_8,T65,-13,3002.9433207913285,-2982.968557010742
3657.0,-2789.0,5.37552738,80,hornsrev_257_8,T66,-13,2935.8828363545654,-3540.1641164215357
3716.0,-3347.0,5.34686518,80,hornsrev_257_8,T67,-13,2867.8479818530177,-4097.134724777985
3775.0,-3904.0,6.07542658,80,hornsrev_257_8,T68,-13,2800.038078405814,-4653.130963069649
3920.0,0.0,5.36685181,80,hornsrev_257_8,T71,-13,3819.530653958122,-881.8081330279508
3979.0,-558.0,5.36547565,80,hornsrev_257_8,T72,-13,3751.4957994565743,-1438.7787413844003
4039.0,-1116.0,5.36293936,80,hornsrev_257_8,T73,-13,3684.435315019812,-1995.9743007951931
4098.0,-1674.0,5.36966228,80,hornsrev_257_8,T74,-13,3616.400460518264,-2552.9449091516426
4158.0,-2231.0,5.35064793,80,hornsrev_257_8,T75,-13,3549.564927135845,-3109.16609849765
4217.0,-2789.0,5.36240101,80,hornsrev_257_8,T76,-13,3481.530072634297,-3666.136706854099
4276.0,-3347.0,5.34499454,80,hornsrev_257_8,T77,-13,3413.4952181327494,-4223.107315210549
4336.0,-3904.0,6.06791735,80,hornsrev_257_8,T78,-13,3346.6596847503306,-4779.328504556557
4480.0,0.0,5.25627184,80,hornsrev_257_8,T81,-13,4365.177890237854,-1007.7807234605152
4539.0,-558.0,5.26595306,80,hornsrev_257_8,T82,-13,4297.143035736306,-1564.7513318169645
4599.0,-1116.0,5.26983023,80,hornsrev_257_8,T83,-13,4230.082551299543,-2121.946891227758
4658.0,-1674.0,5.27900934,80,hornsrev_257_8,T84,-13,4162.047696797996,-2678.917499584207
4718.0,-2231.0,5.27173853,80,hornsrev_257_8,T85,-13,4095.2121634155774,-3235.138688930215
4777.0,-2789.0,5.28619194,80,hornsrev_257_8,T86,-13,4027.1773089140297,-3792.109297286664
4837.0,-3347.0,5.36792374,80,hornsrev_257_8,T87,-13,3960.1168244772666,-4349.304856697458
4896.0,-3904.0,6.07074785,80,hornsrev_257_8,T88,-13,3892.306921030063,-4905.301094989121
5040.0,0.0,5.11968231,80,hornsrev_257_8,T91,-13,4910.825126517586,-1133.7533138930796
5100.0,-558.0,5.12105751,80,hornsrev_257_8,T92,-13,4843.764642080823,-1690.948873303873
5159.0,-1116.0,5.12999296,80,hornsrev_257_8,T93,-13,4775.729787579276,-2247.919481660322
5219.0,-1674.0,5.12677622,80,hornsrev_257_8,T94,-13,4708.669303142513,-2805.1150410711152
5278.0,-2231.0,5.12856054,80,hornsrev_257_8,T95,-13,4640.859399695309,-3361.111279362779
5338.0,-2789.0,5.15035868,80,hornsrev_257_8,T96,-13,4573.798915258546,-3918.306838773572
5397.0,-3347.0,5.38215303,80,hornsrev_257_8,T97,-13,4505.764060756998,-4475.277447130022
5457.0,-3904.0,6.09215021,80,hornsrev_257_8,T98,-13,4438.92852737458,-5031.49863647603
0.0,0.0,6.09809494,80,hornsrev_258_8,T1,-12,0.0,0.0
59.0,-558.0,6.09251022,80,hornsrev_258_8,T2,-12,-58.304015033015176,-558.0731509677114
118.0,-1116.0,6.09930325,80,hornsrev_258_8,T3,-12,-116.60803006603037,-1116.1463019354228
177.0,-1674.0,6.08260012,80,hornsrev_258_8,T4,-12,-174.91204509904554,-1674.2194529031342
235.0,-2231.0,6.08268166,80,hornsrev_258_8,T5,-12,-233.98629604197677,-2231.106544579294
294.0,-2789.0,6.09581232,80,hornsrev_258_8,T6,-12,-292.2903110749919,-2789.1796955470054
353.0,-3347.0,6.08194828,80,hornsrev_258_8,T7,-12,-350.5943261080072,-3347.252846514717
412.0,-3904.0,6.08408451,80,hornsrev_258_8,T8,-12,-408.6904294502045,-3904.3478498816944
560.0,0.0,6.0852499,80,hornsrev_258_8,T11,-12,547.7626564109312,-116.43054685794525
619.0,-558.0,6.07987547,80,hornsrev_258_8,T12,-12,489.458641377916,-674.5036978256567
678.0,-1116.0,6.08554649,80,hornsrev_258_8,T13,-12,431.15462634490086,-1232.576848793368
737.0,-1674.0,6.06789494,80,hornsrev_258_8,T14,-12,372.8506113118856,-1790.6499997610797
796.0,-2231.0,6.06453419,80,hornsrev_258_8,T15,-12,314.7545079696883,-2347.745003128057
855.0,-2789.0,6.07648373,80,hornsrev_258_8,T16,-12,256.4504929366731,-2905.818154095768
914.0,-3347.0,6.04905653,80,hornsrev_258_8,T17,-12,198.1464779036578,-3463.89130506348
973.0,-3904.0,6.0768199,80,hornsrev_258_8,T18,-12,140.05037456146056,-4020.986308430457
1120.0,0.0,6.07889938,80,hornsrev_258_8,T21,-12,1095.5253128218624,-232.8610937158905
1179.0,-558.0,6.07397985,80,hornsrev_258_8,T22,-12,1037.221297788847,-790.9342446836018
1238.0,-1116.0,6.08055115,80,hornsrev_258_8,T23,-12,978.917282755832,-1349.0073956513131
1297.0,-1674.0,6.06266403,80,hornsrev_258_8,T24,-12,920.6132677228168,-1907.0805466190247
1356.0,-2231.0,6.05957031,80,hornsrev_258_8,T25,-12,862.5171643806195,-2464.1755499860024
1415.0,-2789.0,6.06998014,80,hornsrev_258_8,T26,-12,804.2131493476041,-3022.248700953713
1474.0,-3347.0,6.06713724,80,hornsrev_258_8,T27,-12,745.909134314589,-3580.321851921425
1533.0,-3904.0,6.07134724,80,hornsrev_258_8,T28,-12,687.8130309723917,-4137.416855288402
1680.0,0.0,6.06548071,80,hornsrev_258_8,T31,-12,1643.2879692327936,-349.2916405738357
1739.0,-558.0,6.06204414,80,hornsrev_258_8,T32,-12,1584.9839541997785,-907.3647915415472
1798.0,-1116.0,6.06987476,80,hornsrev_258_8,T33,-12,1526.6799391667632,-1465.4379425092584
1857.0,-1674.0,6.05137825,80,hornsrev_258_8,T34,-12,1468.375924133748,-2023.51109347697
1916.0,-2231.0,6.04800034,80,hornsrev_258_8,T35,-12,1410.2798207915507,-2580.6060968439474
1975.0,-2789.0,6.05879593,80,hornsrev_258_8,T36,-12,1351.9758057585354,-3138.6792478116586
2035.0,-3347.0,6.0481658,80,hornsrev_258_8,T37,-12,1294.649938326254,-3696.960310470188
2094.0,-3904.0,6.06786537,80,hornsrev_258_8,T38,-12,1236.5538349840565,-4254.055313837165
2240.0,0.0,5.77900457,80,hornsrev_258_8,T41,-12,2191.0506256437247,-465.7221874317809
2299.0,-558.0,5.79524088,80,hornsrev_258_8,T42,-12,2132.746610610709,-1023.7953383994924
2358.0,-1116.0,5.82053804,80,hornsrev_258_8,T43,-12,2074.442595577694,-1581.8684893672037
2418.0,-1674.0,5.8329072,80,hornsrev_258_8,T44,-12,2017.1167281454127,-2140.149552025733
2477.0,-2231.0,5.82145262,80,hornsrev_258_8,T45,-12,1959.0206248032157,-2697.2445553927105
2536.0,-2789.0,5.83800316,80,hornsrev_258_8,T46,-12,1900.7166097702,-3255.3177063604217
2595.0,-3347.0,5.84630156,80,hornsrev_258_8,T47,-12,1842.4125947371847,-3813.390857328133
2654.0,-3904.0,6.06661224,80,hornsrev_258_8,T48,-12,1784.316491394988,-4370.485860695111
2800.0,0.0,5.39838648,80,hornsrev_258_8,T51,-12,2738.813282054656,-582.1527342897261
2859.0,-558.0,5.39656353,80,hornsrev_258_8,T52,-12,2680.5092670216404,-1140.2258852574375
2919.0,-1116.0,5.40475607,80,hornsrev_258_8,T53,-12,2623.1833995893594,-1698.5069479159667
2978.0,-1674.0,5.41977453,80,hornsrev_258_8,T54,-12,2564.879384556344,-2256.580098883678
3037.0,-2231.0,5.39974356,80,hornsrev_258_8,T55,-12,2506.783281214147,-2813.675102250656
3096.0,-2789.0,5.41257668,80,hornsrev_258_8,T56,-12,2448.479266181132,-3371.7482532183667
3156.0,-3347.0,5.40611744,80,hornsrev_258_8,T57,-12,2391.15339874885,-3930.029315876896
3215.0,-3904.0,6.05843163,80,hornsrev_258_8,T58,-12,2333.057295406653,-4487.124319243874
3360.0,0.0,5.35124207,80,hornsrev_258_8,T61,-12,3286.575938465587,-698.5832811476714
3419.0,-558.0,5.34154463,80,hornsrev_258_8,T62,-12,3228.271923432572,-1256.6564321153828
3479.0,-1116.0,5.34381294,80,hornsrev_258_8,T63,-12,3170.946056000291,-1814.937494773912
3538.0,-1674.0,5.35385656,80,hornsrev_258_8,T64,-12,3112.6420409672755,-2373.010645741623
3597.0,-2231.0,5.32664299,80,hornsrev_258_8,T65,-12,3054.545937625078,-2930.105649108601
3657.0,-2789.0,5.33278704,80,hornsrev_258_8,T66,-12,2997.2200701927964,-3488.38671176713
3716.0,-3347.0,5.31734371,80,hornsrev_258_8,T67,-12,2938.916055159781,-4046.4598627348414
3775.0,-3904.0,6.05712795,80,hornsrev_258_8,T68,-12,2880.8199518175843,-4603.554866101819
3920.0,0.0,5.34150457,80,hornsrev_258_8,T71,-12,3834.338594876518,-815.0138280056166
3979.0,-558.0,5.33266735,80,hornsrev_258_8,T72,-12,3776.034579843503,-1373.086978973328
4039.0,-1116.0,5.33517885,80,hornsrev_258_8,T73,-12,3718.7087124112218,-1931.368041631857
4098.0,-1674.0,5.34525537,80,hornsrev_258_8,T74,-12,3660.4046973782074,-2489.4411925995687
4158.0,-2231.0,5.32562065,80,hornsrev_258_8,T75,-12,3603.286741636743,-3046.744107657364
4217.0,-2789.0,5.32104445,80,hornsrev_258_8,T76,-12,3544.982726603728,-3604.8172586250753
4276.0,-3347.0,5.31006002,80,hornsrev_258_8,T77,-12,3486.678711570713,-4162.890409592786
4336.0,-3904.0,6.05025005,80,hornsrev_258_8,T78,-12,3429.560755829249,-4720.193324650581
4480.0,0.0,5.30404663,80,hornsrev_258_8,T81,-12,4382.1012512874495,-931.4443748635618
4539.0,-558.0,5.30260038,80,hornsrev_258_8,T82,-12,4323.797236254434,-1489.5175258312734
4599.0,-1116.0,5.30547237,80,hornsrev_258_8,T83,-12,4266.471368822153,-2047.7985884898023
4658.0,-1674.0,5.32067919,80,hornsrev_258_8,T84,-12,4208.167353789138,-2605.8717394575137
4718.0,-2231.0,5.30447483,80,hornsrev_258_8,T85,-12,4151.049398047674,-3163.174654515309
4777.0,-2789.0,5.30228424,80,hornsrev_258_8,T86,-12,4092.745383014659,-3721.24780548302
4837.0,-3347.0,5.31303596,80,hornsrev_258_8,T87,-12,4035.419515582378,-4279.5288681415495
4896.0,-3904.0,6.05240774,80,hornsrev_258_8,T88,-12,3977.32341224018,-4836.623871508527
5040.0,0.0,5.1597538,80,hornsrev_258_8,T91,-12,4929.863907698381,-1047.874921721507
5100.0,-558.0,5.17138052,80,hornsrev_258_8,T92,-12,4872.538040266099,-1606.1559843800362
5159.0,-1116.0,5.17448139,80,hornsrev_258_8,T93,-12,4814.234025233084,-2164.229135347748
5219.0,-1674.0,5.17972326,80,hornsrev_258_8,T94,-12,4756.908157800804,-2722.510198006277
5278.0,-2231.0,5.19006586,80,hornsrev_258_8,T95,-12,4698.8120544586045,-3279.605201373254
5338.0,-2789.0,5.19981146,80,hornsrev_258_8,T96,-12,4641.486187026324,-3837.886264031784
5397.0,-3347.0,5.32907486,80,hornsrev_258_8,T97,-12,4583.182171993309,-4395.959414999496
5457.0,-3904.0,6.08043385,80,hornsrev_258_8,T98,-12,4526.064216251845,-4953.2623300572905
0.0,0.0,6.09112024,80,hornsrev_259_8,T1,-11,0.0,0.0
59.0,-558.0,6.09691572,80,hornsrev_259_8,T2,-11,-48.555415596699824,-559.0056990910127
118.0,-1116.0,6.09519625,80,hornsrev_259_8,T3,-11,-97.11083119339963,-1118.0113981820257
177.0,-1674.0,6.08490133,80,hornsrev_259_8,T4,-11,-145.66624679009948,-1677.017097273038
235.0,-2231.0,6.08168268,80,hornsrev_259_8,T5,-11,-195.01248057487044,-2234.8503601852262
294.0,-2789.0,6.10877895,80,hornsrev_259_8,T6,-11,-243.56789617157025,-2793.856059276239
353.0,-3347.0,6.07840633,80,hornsrev_259_8,T7,-11,-292.12331176827007,-3352.861758367252
412.0,-3904.0,6.07900333,80,hornsrev_259_8,T8,-11,-340.48791836959333,-3910.8858302748167
560.0,0.0,6.06529045,80,hornsrev_259_8,T11,-11,549.7112227306918,-106.85303741086508
619.0,-558.0,6.07069921,80,hornsrev_259_8,T12,-11,501.155807133992,-665.8587365018777
678.0,-1116.0,6.06909275,80,hornsrev_259_8,T13,-11,452.6003915372921,-1224.8644355928905
737.0,-1674.0,6.05361509,80,hornsrev_259_8,T14,-11,404.04497594059234,-1783.870134683903
796.0,-2231.0,6.03845882,80,hornsrev_259_8,T15,-11,355.6803693392691,-2341.894206591468
855.0,-2789.0,6.06543827,80,hornsrev_259_8,T16,-11,307.12495374256923,-2900.8999056824805
914.0,-3347.0,6.02557182,80,hornsrev_259_8,T17,-11,258.5695381458694,-3459.905604773493
973.0,-3904.0,6.04679918,80,hornsrev_259_8,T18,-11,210.20493154454616,-4017.9296766810585
1120.0,0.0,6.06010199,80,hornsrev_259_8,T21,-11,1099.4224454613836,-213.70607482173017
1179.0,-558.0,6.06558132,80,hornsrev_259_8,T22,-11,1050.867029864684,-772.7117739127428
1238.0,-1116.0,6.06464291,80,hornsrev_259_8,T23,-11,1002.311614267984,-1331.7174730037557
1297.0,-1674.0,6.04891348,80,hornsrev_259_8,T24,-11,953.7561986712842,-1890.723172094768
1356.0,-2231.0,6.03335428,80,hornsrev_259_8,T25,-11,905.3915920699608,-2448.747244002333
1415.0,-2789.0,6.05870342,80,hornsrev_259_8,T26,-11,856.836176473261,-3007.752943093345
1474.0,-3347.0,6.04306316,80,hornsrev_259_8,T27,-11,808.2807608765612,-3566.7586421843585
1533.0,-3904.0,6.04069901,80,hornsrev_259_8,T28,-11,759.916154275238,-4124.782714091924
1680.0,0.0,6.05034971,80,hornsrev_259_8,T31,-11,1649.1336681920754,-320.5591122325953
1739.0,-558.0,6.05646276,80,hornsrev_259_8,T32,-11,1600.5782525953755,-879.564811323608
1798.0,-1116.0,6.05611467,80,hornsrev_259_8,T33,-11,1552.0228369986758,-1438.570510414621
1857.0,-1674.0,6.04041195,80,hornsrev_259_8,T34,-11,1503.467421401976,-1997.5762095056327
1916.0,-2231.0,6.02493477,80,hornsrev_259_8,T35,-11,1455.1028148006526,-2555.600281413198
1975.0,-2789.0,6.05003452,80,hornsrev_259_8,T36,-11,1406.5473992039529,-3114.605980504211
2035.0,-3347.0,6.03219414,80,hornsrev_259_8,T37,-11,1358.9736107907006,-3673.8024885906
2094.0,-3904.0,6.04711056,80,hornsrev_259_8,T38,-11,1310.6090041893772,-4231.826560498165
2240.0,0.0,5.91469669,80,hornsrev_259_8,T41,-11,2198.8448909227677,-427.41214964346034
2299.0,-558.0,5.93519926,80,hornsrev_259_8,T42,-11,2150.2894753260675,-986.417848734473
2358.0,-1116.0,5.94617128,80,hornsrev_259_8,T43,-11,2101.734059729368,-1545.4235478254857
2418.0,-1674.0,5.93197155,80,hornsrev_259_8,T44,-11,2054.1602713161155,-2104.6200559118747
2477.0,-2231.0,5.93482542,80,hornsrev_259_8,T45,-11,2005.795664714792,-2662.64412781944
2536.0,-2789.0,5.94050407,80,hornsrev_259_8,T46,-11,1957.2402491180924,-3221.649826910452
2595.0,-3347.0,5.94907045,80,hornsrev_259_8,T47,-11,1908.6848335213929,-3780.655526001465
2654.0,-3904.0,6.0442996,80,hornsrev_259_8,T48,-11,1860.3202269200688,-4338.67959790903
2800.0,0.0,5.4546814,80,hornsrev_259_8,T51,-11,2748.5561136534598,-534.2651870543255
2859.0,-558.0,5.47669172,80,hornsrev_259_8,T52,-11,2700.00069805676,-1093.2708861453382
2919.0,-1116.0,5.48733759,80,hornsrev_259_8,T53,-11,2652.4269096435078,-1652.4673942317272
2978.0,-1674.0,5.4857316,80,hornsrev_259_8,T54,-11,2603.871494046808,-2211.47309332274
3037.0,-2231.0,5.49078941,80,hornsrev_259_8,T55,-11,2555.506887445484,-2769.4971652303047
3096.0,-2789.0,5.50997066,80,hornsrev_259_8,T56,-11,2506.9514718487844,-3328.5028643213177
3156.0,-3347.0,5.5128479,80,hornsrev_259_8,T57,-11,2459.377683435532,-3887.699372407707
3215.0,-3904.0,6.03684902,80,hornsrev_259_8,T58,-11,2411.0130768342087,-4445.723444315272
3360.0,0.0,5.30705214,80,hornsrev_259_8,T61,-11,3298.267336384151,-641.1182244651906
3419.0,-558.0,5.31050205,80,hornsrev_259_8,T62,-11,3249.711920787451,-1200.1239235562032
3479.0,-1116.0,5.30829954,80,hornsrev_259_8,T63,-11,3202.138132374199,-1759.3204316425924
3538.0,-1674.0,5.29943132,80,hornsrev_259_8,T64,-11,3153.582716777499,-2318.326130733605
3597.0,-2231.0,5.29160643,80,hornsrev_259_8,T65,-11,3105.218110176176,-2876.3502026411697
3657.0,-2789.0,5.29907846,80,hornsrev_259_8,T66,-11,3057.644321762924,-3435.546710727559
3716.0,-3347.0,5.28433275,80,hornsrev_259_8,T67,-11,3009.088906166224,-3994.552409818572
3775.0,-3904.0,6.03563929,80,hornsrev_259_8,T68,-11,2960.7242995649003,-4552.576481726137
3920.0,0.0,5.29101944,80,hornsrev_259_8,T71,-11,3847.978559114843,-747.9712618760557
3979.0,-558.0,5.29265738,80,hornsrev_259_8,T72,-11,3799.423143518143,-1306.9769609670684
4039.0,-1116.0,5.28919315,80,hornsrev_259_8,T73,-11,3751.849355104891,-1866.1734690534577
4098.0,-1674.0,5.27879667,80,hornsrev_259_8,T74,-11,3703.293939508191,-2425.17916814447
4158.0,-2231.0,5.27282715,80,hornsrev_259_8,T75,-11,3655.9109600903153,-2983.3940490474115
4217.0,-2789.0,5.27171659,80,hornsrev_259_8,T76,-11,3607.355544493616,-3542.399748138424
4276.0,-3347.0,5.25554323,80,hornsrev_259_8,T77,-11,3558.800128896916,-4101.405447229437
4336.0,-3904.0,6.02341032,80,hornsrev_259_8,T78,-11,3511.4171494790403,-4659.620328132379
4480.0,0.0,5.28096485,80,hornsrev_259_8,T81,-11,4397.689781845535,-854.8242992869207
4539.0,-558.0,5.28521919,80,hornsrev_259_8,T82,-11,4349.134366248834,-1413.8299983779334
4599.0,-1116.0,5.28283644,80,hornsrev_259_8,T83,-11,4301.560577835583,-1973.026506464323
4658.0,-1674.0,5.27325439,80,hornsrev_259_8,T84,-11,4253.005162238883,-2532.032205555335
4718.0,-2231.0,5.26765633,80,hornsrev_259_8,T85,-11,4205.622182821007,-3090.2470864582765
4777.0,-2789.0,5.26599121,80,hornsrev_259_8,T86,-11,4157.066767224307,-3649.2527855492895
4837.0,-3347.0,5.26157045,80,hornsrev_259_8,T87,-11,4109.492978811055,-4208.449293635678
4896.0,-3904.0,6.02643538,80,hornsrev_259_8,T88,-11,4061.128372209732,-4766.473365543244
5040.0,0.0,5.21885824,80,hornsrev_259_8,T91,-11,4947.401004576226,-961.6773366977858
5100.0,-558.0,5.23757458,80,hornsrev_259_8,T92,-11,4899.827216162974,-1520.8738447841752
5159.0,-1116.0,5.23895788,80,hornsrev_259_8,T93,-11,4851.271800566275,-2079.879543875188
5219.0,-1674.0,5.24313641,80,hornsrev_259_8,T94,-11,4803.698012153022,-2639.076051961577
5278.0,-2231.0,5.23657322,80,hornsrev_259_8,T95,-11,4755.333405551699,-3197.100123869141
5338.0,-2789.0,5.26100492,80,hornsrev_259_8,T96,-11,4707.759617138447,-3756.2966319555303
5397.0,-3347.0,5.27441406,80,hornsrev_259_8,T97,-11,4659.204201541746,-4315.302331046543
5457.0,-3904.0,6.04970217,80,hornsrev_259_8,T98,-11,4611.821222123872,-4873.5172119494855
0.0,0.0,6.09761047,80,hornsrev_260_8,T1,-10,0.0,0.0
59.0,-558.0,6.10253811,80,hornsrev_260_8,T2,-10,-38.79202571042685,-559.767968663161
118.0,-1116.0,6.07603502,80,hornsrev_260_8,T3,-10,-77.5840514208537,-1119.535937326322
177.0,-1674.0,6.08051872,80,hornsrev_260_8,T4,-10,-116.37607713128055,-1679.303905989483
235.0,-2231.0,6.07954693,80,hornsrev_260_8,T5,-10,-155.9792624170527,-2237.9134187219647
294.0,-2789.0,6.08867598,80,hornsrev_260_8,T6,-10,-194.77128812747952,-2797.6813873851256
353.0,-3347.0,6.07861233,80,hornsrev_260_8,T7,-10,-233.56331383790643,-3357.4493560482865
412.0,-3904.0,6.08669233,80,hornsrev_260_8,T8,-10,-272.1816913706664,-3916.232516958436
560.0,0.0,6.04716396,80,hornsrev_260_8,T11,-10,551.4923416868365,-97.242979493481
619.0,-558.0,6.04869509,80,hornsrev_260_8,T12,-10,512.7003159764097,-657.010948156642
678.0,-1116.0,6.02353334,80,hornsrev_260_8,T13,-10,473.9082902659828,-1216.778916819803
737.0,-1674.0,6.02125597,80,hornsrev_260_8,T14,-10,435.116264555556,-1776.546885482964
796.0,-2231.0,6.00750732,80,hornsrev_260_8,T15,-10,396.497887022796,-2335.3300463931128
855.0,-2789.0,6.03664923,80,hornsrev_260_8,T16,-10,357.7058613123692,-2895.0980150562737
914.0,-3347.0,5.98618031,80,hornsrev_260_8,T17,-10,318.9138356019423,-3454.8659837194346
973.0,-3904.0,6.00712919,80,hornsrev_260_8,T18,-10,280.2954580691824,-4013.649144629583
1120.0,0.0,6.04359913,80,hornsrev_260_8,T21,-10,1102.984683373673,-194.485958986962
1179.0,-558.0,6.04515982,80,hornsrev_260_8,T22,-10,1064.192657663246,-754.2539276501229
1238.0,-1116.0,6.02031851,80,hornsrev_260_8,T23,-10,1025.4006319528194,-1314.021896313284
1297.0,-1674.0,6.01746178,80,hornsrev_260_8,T24,-10,986.6086062423924,-1873.789864976445
1356.0,-2231.0,6.00278234,80,hornsrev_260_8,T25,-10,947.9902287096324,-2432.5730258865938
1415.0,-2789.0,6.02952623,80,hornsrev_260_8,T26,-10,909.1982029992056,-2992.340994549754
1474.0,-3347.0,6.00154305,80,hornsrev_260_8,T27,-10,870.4061772887788,-3552.108963212916
1533.0,-3904.0,6.0004158,80,hornsrev_260_8,T28,-10,831.7877997560189,-4110.892124123065
1680.0,0.0,6.03546524,80,hornsrev_260_8,T31,-10,1654.4770250605095,-291.72893848044293
1739.0,-558.0,6.03684568,80,hornsrev_260_8,T32,-10,1615.6849993500823,-851.496907143604
1798.0,-1116.0,6.01256895,80,hornsrev_260_8,T33,-10,1576.8929736396558,-1411.264875806765
1857.0,-1674.0,6.00974751,80,hornsrev_260_8,T34,-10,1538.1009479292288,-1971.032844469926
1916.0,-2231.0,5.99499893,80,hornsrev_260_8,T35,-10,1499.482570396469,-2529.816005380075
1975.0,-2789.0,6.02136326,80,hornsrev_260_8,T36,-10,1460.6905446860424,-3089.5839740432352
